media_item_id,ingest_timestamp,primary_title,secondary_title,artist_id,media_cover_url
854,2022-05-19 13:13:13.969606,Billie Eilish - Happier Than Ever (64th GRAMMY Awards Performance),,,https://i.ytimg.com/vi/H_hgw-V-wBI/default.jpg
857,2022-05-19 12:32:11.155478,Bad Bunny (ft. Chencho Corleone) - Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Me Porto Bonito,,https://i.ytimg.com/vi/xn21hH7kyx8/default.jpg
868,2022-05-19 13:44:52.20019,Anne-Marie - 2002 [Official Video],2002,46,https://i.ytimg.com/vi/Il-an3K9pjg/default.jpg
875,2022-05-19 12:32:12.941394,Djalil Palermo - Edouha Aliya (Official Music Video),Eddouh Alia,,https://i.ytimg.com/vi/k4Wmi35bde4/default.jpg
897,2022-05-19 13:23:21.230282,Henrique e Juliano -  ARRANHÃO - DVD Manifesto Musical,Arranhão (Ao Vivo),4,https://i.ytimg.com/vi/2_xBCeBmaS8/default.jpg
928,2022-05-19 13:44:52.142632,Shawn Mendes - Stitches (Official Music Video),Stitches,185,https://i.ytimg.com/vi/VbfpW0pbvaU/default.jpg
944,2022-05-19 12:19:26.034451,Dove Cameron - Boyfriend (Official Video),,,https://i.ytimg.com/vi/SOn3_0Oav0k/default.jpg
949,2022-05-19 13:23:23.59552,"Israel & Rodolffo, Kevinho - Quem Perdeu Que Chore (Ao Vivo Em Brasília)",Quem Perdeu Que Chore (Ao Vivo),241,https://i.ytimg.com/vi/y3IpJna56J8/default.jpg
967,2022-05-19 12:19:29.071108,Muni Long - Another,Another,,https://i.ytimg.com/vi/bQfpLurfI1U/default.jpg
987,2022-05-19 12:31:22.842592,Fivio Foreign - Slime Them (Feat. Lil Yachty) [Official Video],Slime Them (feat. Lil Yachty),,https://i.ytimg.com/vi/hkmeO0GTq7M/default.jpg
1004,2022-05-19 13:44:45.485096,Mason & Julez - Passion (Official Video),,,https://i.ytimg.com/vi/BrFGEUq1_3s/default.jpg
11,2022-05-19 13:42:22.804254,Imagine Dragons x J.I.D - Enemy (from the series Arcane League of Legends),Enemy (feat. JID),49,https://i.ytimg.com/vi/D9G1VOjN_84/default.jpg
16,2022-05-19 13:23:23.04692,Naiara Azevedo  - Triscou já foi  [ DVD Baseados em Fatos Reais],Triscou Já Foi (Ao Vivo),,https://i.ytimg.com/vi/e3JEC-ph2tI/default.jpg
26,2022-05-19 12:32:11.240781,Bad Bunny - Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Tití Me Preguntó,,https://i.ytimg.com/vi/QpKkNIT84GY/default.jpg
55,2022-05-19 12:32:12.092771,Didine Canon 16 - Tesla (Official Freestyle Music Video),Tesla (Acoustic),,https://i.ytimg.com/vi/r1Rrt8iaOUc/default.jpg
67,2022-05-19 13:13:12.510209,KAROL G - PROVENZA (Official Video),PROVENZA,23,https://i.ytimg.com/vi/ca48oMV59LU/default.jpg
83,2022-05-19 12:19:26.418425,5 Seconds of Summer - COMPLETE MESS (Official Music Video),COMPLETE MESS,32,https://i.ytimg.com/vi/GoQ85cs5fk0/default.jpg
91,2022-05-19 13:13:13.71776,Pheelz - Finesse (ft. BNXN) [Official Music Video],,,https://i.ytimg.com/vi/Vcwhe0pY4Bg/mqdefault.jpg
110,2022-05-19 13:23:20.902601,Henrique e Juliano -  A MAIOR SAUDADE - DVD Manifesto Musical,A Maior Saudade (Ao Vivo),4,https://i.ytimg.com/vi/6EGg0_l-edc/default.jpg
134,2022-05-19 13:13:13.360808,30 Deep Grimeyy - Sleazy Flow Freestyle (Official Video),,,https://i.ytimg.com/vi/4xIPf6tHUXk/mqdefault.jpg
155,2022-05-19 13:44:44.504362,Conan Gray - Heather,Heather,,https://i.ytimg.com/vi/24u3NoPvgMw/default.jpg
182,2022-05-19 13:23:21.638031,Netto e Henrique e Diego e Victor Hugo - Cheiro de Problema - Nosso Sonho,Cheiro De Problema (Ao Vivo),220,https://i.ytimg.com/vi/ZkHSMYIRh0A/default.jpg
220,2022-05-19 13:13:13.135265,Locked In (Official Music Video),Locked In,,https://i.ytimg.com/vi/n3JAY-3H8Ao/mqdefault.jpg
236,2022-05-19 13:44:43.397537,Ariana Grande - positions (official video),positions,8,https://i.ytimg.com/vi/tcYodQoapMg/default.jpg
244,2022-05-19 13:13:14.174043,BTS (방탄소년단) 'Butter' @ The 64th GRAMMY Awards,,,https://i.ytimg.com/vi/HbkBVxU5K5A/default.jpg
254,2022-05-19 13:44:44.612835,Sam Smith - Stay With Me (Official Video),Stay With Me,132,https://i.ytimg.com/vi/pB-5XG-DbAA/default.jpg
259,2022-05-19 13:12:18.854337,Fivio Foreign - Hello (Feat. Chlöe & KayCyy) [Official Video],Hello (feat. Chlöe),,https://i.ytimg.com/vi/hy7vXJfXtt0/default.jpg
268,2022-05-19 12:19:27.657793,Ali Gatie - Perfect (Official Lyric Video),Perfect,,https://i.ytimg.com/vi/NXk_wWFxhEI/default.jpg
280,2022-05-19 13:44:52.113776,One Direction - Night Changes,Night Changes,155,https://i.ytimg.com/vi/syFZfO_wfMQ/default.jpg
298,2022-05-19 13:44:52.530957,Fifth Harmony - Worth It (Official Video) ft. Kid Ink,Worth It (feat. Kid Ink),59,https://i.ytimg.com/vi/YBHQbu5rbdQ/default.jpg
307,2022-05-19 13:44:45.559816,The Black Eyed Peas - Meet Me Halfway (Official Music Video),Meet Me Halfway,123,https://i.ytimg.com/vi/I7HahVwYpwo/default.jpg
310,2022-05-19 13:13:15.890228,Key Glock - Ambition For Cash (Acoustic Live Video),,,https://i.ytimg.com/vi/P7MKx1F5mus/default.jpg
312,2022-05-19 13:23:23.412734,Israel & Rodolffo - Dar Uma Namorada (Ao Vivo Em Brasília),Dar Uma Namorada (Ao Vivo),,https://i.ytimg.com/vi/ExoctqO4Mmk/default.jpg
313,2022-05-19 12:19:28.811403,Olivia Rodrigo - deja vu (Official Video),deja vu,13,https://i.ytimg.com/vi/cii6ruuycQA/default.jpg
317,2022-05-19 13:13:16.227824,Lehla Samia - Call On Me (Official Music Video),,,https://i.ytimg.com/vi/tGCFEaW91SM/default.jpg
401,2022-05-19 13:44:51.115399,renforshort - we’ll make this ok (ft. Travis Barker) (official video),we'll make this ok,,https://i.ytimg.com/vi/mqs3kDlWBos/default.jpg
418,2022-05-19 13:23:23.311675,Lauana Prado - Pegada Fraca,Pegada Fraca,,https://i.ytimg.com/vi/Xwp4D56u1MM/default.jpg
432,2022-05-19 13:44:53.154472,"gnash - i hate u, i love u ft. olivia o'brien (music video)","i hate u, i love u (feat. Olivia O'Brien)",12,https://i.ytimg.com/vi/BiQIc7fG9pA/default.jpg
459,2022-05-19 12:19:28.474207,CKay - Love Nwantiti Remix ft. Joeboy & Kuami Eugene [Ah Ah Ah] [Official Music Video],Love Nwantiti (Remix) (feat. Joeboy & Kuami Eugene),224,https://i.ytimg.com/vi/D-YDEyuDxWU/default.jpg
467,2022-05-19 13:13:15.68762,G.T. - The Vet / Everybody (feat. Babyface Ray) (Official Music Video),,,https://i.ytimg.com/vi/HQO2TCj4Zi4/default.jpg
476,2022-05-19 12:19:28.409912,"THE ANXIETY, WILLOW, Tyler Cole - Meet Me At Our Spot (Official Audio)",Meet Me At Our Spot,67,https://i.ytimg.com/vi/RyJ5GbzEZC0/default.jpg
508,2022-05-19 13:23:22.117094,GLORIA GROOVE - A QUEDA (CLIPE OFICIAL),A QUEDA,117,https://i.ytimg.com/vi/BpxrvcYDnf4/default.jpg
509,2022-05-19 12:31:22.817015,Billie Eilish - NDA (Official Music Video),NDA,192,https://i.ytimg.com/vi/OORBa32WFcM/default.jpg
518,2022-05-19 13:44:44.261199,Ricky Martin - Livin' La Vida Loca,Livin' la Vida Loca,39,https://i.ytimg.com/vi/p47fEXGabaY/default.jpg
544,2022-05-19 13:42:23.928757,BIGFACEFLEX - Don't Get It / Can't Stand It (Official Music Video),,,https://i.ytimg.com/vi/0S-8yJl1FGY/default.jpg
581,2022-05-19 13:13:14.013352,EST Gee - Never Scared (feat. EST DeMike) [Official Music Video],Never Scared (feat. EST Gee),,https://i.ytimg.com/vi/LumqM9uxVNU/default.jpg
596,2022-05-19 12:19:21.467793,GAYLE - sleeping with my friends (visualizer),sleeping with my friends,235,https://i.ytimg.com/vi/h9jblgETFyU/default.jpg
598,2022-05-19 13:23:21.830318,Zé Neto e Cristiano - ELA E ELA - DVD Chaaama,Ela e Ela,198,https://i.ytimg.com/vi/jyFqlWOVOC0/default.jpg
601,2022-05-19 13:13:13.233732,My Chemical Romance - The Foundations of Decay,The Foundations of Decay,,https://i.ytimg.com/vi/V2kWUJkRvVs/default.jpg
615,2022-05-19 13:44:44.530283,Rihanna - S&M (Official Music Video),S&M,29,https://i.ytimg.com/vi/KdS6HFQ_LUc/default.jpg
626,2022-05-19 13:44:44.694523,Ed Sheeran - Thinking Out Loud (Official Music Video),Thinking out Loud,50,https://i.ytimg.com/vi/lp-EO5I60KA/default.jpg
634,2022-05-19 13:13:12.979983,"We Set The Trends (Remix) (Official Video) - Jim Jones, Lil Wayne, Dj Khaled, Migos, Ju...",We Set The Trends (Remix) (feat. Migos & Juelz Santana),52,https://i.ytimg.com/vi/N0i4mUZFSgs/default.jpg
670,2022-05-19 13:44:51.872782,Train - AM Gold (Official Lyric Video),AM Gold,188,https://i.ytimg.com/vi/AeE-qehNrYU/default.jpg
680,2022-05-19 13:44:51.684914,MAGIC! - Rude (Official Video),Rude,89,https://i.ytimg.com/vi/PIh2xe4jnpk/default.jpg
689,2022-05-19 13:13:13.497796,Elissa & Saad Lamjarred - Min Awel Dekika [Official Video] (2022) / اليسا وسعد لمجرد - من أول دقيقة,من أول دقيقة,,https://i.ytimg.com/vi/O--o-O-ABBw/default.jpg
696,2022-05-19 13:42:22.327566,Ed Sheeran - The Joker And The Queen (feat. Taylor Swift) [Official Video],The Joker And The Queen (feat. Taylor Swift),50,https://i.ytimg.com/vi/2qzcHLyv3N0/default.jpg
827,2022-05-19 13:44:53.853715,Beyoncé - Crazy In Love ft. JAY Z,Crazy in Love (feat. JAY-Z),219,https://i.ytimg.com/vi/ViwtNLUqkMY/default.jpg
833,2022-05-19 13:13:14.266822,Kehlani - everything [Official Music Video],everything,,https://i.ytimg.com/vi/h9Se_2mvWec/default.jpg
852,2022-05-19 13:23:23.220695,Israel & Rodolffo part. Wesley Safadão - Faz Amor Comigo Só Hoje (Aqui e Agora 2),Faz Amor Comigo Só Hoje,167,https://i.ytimg.com/vi/yXeuu3H-RBM/default.jpg
864,2022-05-19 13:13:14.944145,C-Kan - Toma 4 (Official Video),Toma 4,171,https://i.ytimg.com/vi/yDZpnweT0XM/default.jpg
867,2022-05-19 13:23:20.652759,Tchuco Nela,Tchuco Nela,167,https://i.ytimg.com/vi/dEjA3uw5s3I/hqdefault.jpg
878,2022-05-19 13:13:14.052744,Megan Thee Stallion - Plan B [Official Lyric Video],Plan B,,https://i.ytimg.com/vi/rU3ayZjDzC0/default.jpg
885,2022-05-19 13:44:43.127669,Felicia Lu - Wish You Well (Official Music Video),,,https://i.ytimg.com/vi/2N8r-e2nTqI/default.jpg
893,2022-05-19 13:42:22.939584,Zolita - Somebody I F*cked Once (Official Music Video),,,https://i.ytimg.com/vi/Xy32_Z3kVms/default.jpg
925,2022-05-19 13:13:12.632808,Yungeen Ace - Sleazy Flow Remix (feat. GMK ) [Official Music Video],,,https://i.ytimg.com/vi/g8iidxp43fQ/default.jpg
934,2022-05-19 13:44:51.478541,AJ Smith - Better (Official Music Video),,,https://i.ytimg.com/vi/KqecHBTE3hI/default.jpg
936,2022-05-19 12:31:22.572257,KSI x Lil Wayne - Lose [Official Music Video],Lose,52,https://i.ytimg.com/vi/r5inVONkOKQ/default.jpg
981,2022-05-19 13:42:23.342649,"Bruno Mars, Anderson .Paak, Silk Sonic - Skate [Official Music Video]",Skate,154,https://i.ytimg.com/vi/CEw-7cMnBDY/default.jpg
993,2022-05-19 13:13:12.711127,French Montana - Mopstick (Official Music Video) ft. Kodak Black,Mopstick,,https://i.ytimg.com/vi/1nLnR8yK_BA/default.jpg
1033,2022-05-19 12:19:27.449794,Tate McRae - feel like shit (Official Video),feel like shit,,https://i.ytimg.com/vi/tzz0LPYIfs8/default.jpg
1039,2022-05-19 13:23:20.9628,Henrique e Juliano -  SEU PERFIL - DVD Manifesto Musical,Seu Perfil (Ao Vivo),4,https://i.ytimg.com/vi/KvAagUxO3OY/default.jpg
1045,2022-05-19 13:23:21.336985,Tierry - CABEÇA BRANCA ( DVD / O Pai das Crianças),Cabeça Branca (Live),24,https://i.ytimg.com/vi/J_jJhHhYW9w/default.jpg
42,2022-05-19 13:44:51.232422,Winona Oak - Jojo [Official Music Video],Jojo,,https://i.ytimg.com/vi/c4XUGX6mJTg/default.jpg
70,2022-05-19 13:12:18.679817,Kendrick Lamar - The Heart Part 5,The Heart Part 5,,https://i.ytimg.com/vi/uAPUkgeiFVY/default.jpg
108,2022-05-19 13:23:23.469343,Loubet - Batom Vermelho ft. Guilherme & Benuto (DVD Respeita o Agro),Batom Vermelho,75,https://i.ytimg.com/vi/7LxsMWsUxjs/default.jpg
124,2022-05-19 13:44:50.91645,Oakman - Night (Official Music Video),Night (Official Music Video),,https://i.ytimg.com/vi/7hNikItQ69g/default.jpg
125,2022-05-19 13:42:22.618199,David Guetta & Becky Hill & Ella Henderson - Crazy What Love Can Do (Official Music Video),Crazy What Love Can Do,215,https://i.ytimg.com/vi/8bzesUu_a4I/default.jpg
128,2022-05-19 13:13:12.796473,Morgan Wallen - Thought You Should Know (Lyric Video),Thought You Should Know,,https://i.ytimg.com/vi/X4r_eTtS4Lo/default.jpg
159,2022-05-19 13:23:21.879505,111. Casanova Ace & DJ Staunch  - Baseball (Official Music Video),,,https://i.ytimg.com/vi/V0eho1fFZ7o/default.jpg
170,2022-05-19 13:44:52.910232,Whitney Houston - I Wanna Dance With Somebody (Official Video),I Wanna Dance With Somebody,221,https://i.ytimg.com/vi/eH3giaIzONA/default.jpg
174,2022-05-19 12:19:21.547474,Lauren Spencer-Smith - Flowers (Official Music Video),Flowers,,https://i.ytimg.com/vi/Fo_ctINcsdY/default.jpg
190,2022-05-19 13:44:45.695212,Justin Bieber - Holy ft. Chance The Rapper,Holy (feat. Chance The Rapper),184,https://i.ytimg.com/vi/pvPsJFRGleA/default.jpg
195,2022-05-19 13:44:53.599501,Last Friday Night (T.G.I.F.),,,https://i.ytimg.com/vi/h3e1wYxipHg/default.jpg
217,2022-05-19 13:44:53.892819,Bee Gees - How Deep Is Your Love (Official Video),How Deep Is Your Love,176,https://i.ytimg.com/vi/XpqqjU7u5Yc/default.jpg
239,2022-05-19 13:12:19.3438,bLAck pARty - Hotline (Official Video),,,https://i.ytimg.com/vi/80l_waLeFZY/default.jpg
251,2022-05-19 13:23:22.853925,Hank Midnight - Ruby Tail Lights | Official Music Video,,,https://i.ytimg.com/vi/Ketswv2wMdE/default.jpg
277,2022-05-19 13:44:44.86775,One Direction - Drag Me Down (Official Video),Drag Me Down,155,https://i.ytimg.com/vi/Jwgf3wmiA04/default.jpg
289,2022-05-19 13:44:52.595173,The Black Eyed Peas - I Gotta Feeling (Official Music Video),I Gotta Feeling,123,https://i.ytimg.com/vi/uSD4vsh1zDA/default.jpg
296,2022-05-19 13:44:52.653345,24kGoldn - Mood (Official Video) ft. iann dior,Mood (feat. Iann Dior),,https://i.ytimg.com/vi/GrAchTdepsU/default.jpg
309,2022-05-19 13:13:16.037247,Words,Words,244,https://i.ytimg.com/vi/zIJEOEZdLzE/hqdefault.jpg
325,2022-05-19 13:44:53.753607,Meghan Trainor - All About That Bass,All About That Bass,100,https://i.ytimg.com/vi/7PCkvCPvDXk/default.jpg
330,2022-05-19 13:44:45.178044,Camila Cabello - Havana ft. Young Thug,Havana (feat. Young Thug),182,https://i.ytimg.com/vi/BQ0mxQXmLsk/default.jpg
343,2022-05-19 13:23:20.744285,Jorge & Mateus - Todo Seu (Clipe Oficial),Todo Seu,,https://i.ytimg.com/vi/lyHNzNMSZyw/default.jpg
367,2022-05-19 13:44:50.973648,Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],We Don't Talk Anymore (feat. Selena Gomez),238,https://i.ytimg.com/vi/3AtDnEC4zak/default.jpg
378,2022-05-19 12:19:21.565242,Taaylee G - Glo'd Up [Official Music Video],,,https://i.ytimg.com/vi/EWtAQ_oyveo/default.jpg
381,2022-05-19 12:19:21.633725,Potter Payper - Gangsteritus (feat. Tiggs Da Author),Gangsteritus (feat. Tiggs da Author),,https://i.ytimg.com/vi/DH97X43pQCg/default.jpg
388,2022-05-19 13:12:19.32418,"Danger Mouse & Black Thought ""No Gold Teeth"" (Official Video)",,,https://i.ytimg.com/vi/yrq1pVgGkMs/default.jpg
413,2022-05-19 12:32:11.225482,Bad Bunny (ft. Bomba Estéreo) - Ojitos Lindos (360° Visualizer) | Un Verano Sin Ti,Ojitos Lindos,,https://i.ytimg.com/vi/10EX-_h4pYc/default.jpg
494,2022-05-19 13:44:45.574027,Jessie J - Flashlight (from Pitch Perfect 2) (Official Video),"Flashlight (From ""Pitch Perfect 2"" Soundtrack)",255,https://i.ytimg.com/vi/DzwkcbTQ7ZE/default.jpg
504,2022-05-19 13:23:21.056562,Jorge & Mateus - Molhando o Volante (Clipe Oficial),Molhando O Volante (Live),10,https://i.ytimg.com/vi/_SjTFD9qVuE/default.jpg
521,2022-05-19 13:44:44.439792,Meghan Trainor - Title (Official Music Video),Title,100,https://i.ytimg.com/vi/fD7LIqkKisc/default.jpg
533,2022-05-19 13:42:22.789512,PinkPantheress ft. WILLOW - Where you are (Official Video),,,https://i.ytimg.com/vi/4OG58_nGU88/default.jpg
552,2022-05-19 13:42:23.530907,KSI – Holiday [Official Music Video],Holiday,,https://i.ytimg.com/vi/gfHbg53ykPY/default.jpg
553,2022-05-19 12:19:26.402847,"Faouzia - RIP, Love (Official Lyric Video)","RIP, Love",195,https://i.ytimg.com/vi/PwQmPLjnSPo/default.jpg
569,2022-05-19 12:19:29.140716,"Halsey - I am not a woman, I'm a god","I am not a woman, I'm a god",242,https://i.ytimg.com/vi/7Azv0G85lh8/default.jpg
597,2022-05-19 12:32:11.72717,Ryan Castro - JORDAN 🏀 (Video Oficial),Jordan,,https://i.ytimg.com/vi/oFKu8wm7RcA/default.jpg
647,2022-05-19 12:19:28.260388,The Weeknd - Save Your Tears (Official Music Video),Save Your Tears,181,https://i.ytimg.com/vi/XXYlFuWEuKI/default.jpg
661,2022-05-19 12:32:12.856693,#Arvind Akela Kallu | नाच रे पतरकी | Neha Singh | Naach re Patarki | #Shilpi Raj | New Bhojpuri Song,नाच रे पतरकी,48,https://i.ytimg.com/vi/OKic_gFagSs/default.jpg
662,2022-05-19 13:44:50.450032,Harry Styles - As It Was (Official Video),As It Was,124,https://i.ytimg.com/vi/H5v3kku4y6Q/default.jpg
663,2022-05-19 13:42:22.702333,Jayson Cash - Top Down [Official Music Video],,,https://i.ytimg.com/vi/kkoSOeel9yE/default.jpg
682,2022-05-19 13:44:52.336089,P!nk - Just Give Me A Reason ft. Nate Ruess,Just Give Me A Reason (feat. Nate Ruess),194,https://i.ytimg.com/vi/OpQFFLBMEPI/default.jpg
716,2022-05-19 13:44:52.784837,Taylor Swift - Blank Space,Blank Space,163,https://i.ytimg.com/vi/e-ORhEE9VVg/default.jpg
758,2022-05-19 13:44:53.436253,"David Guetta, Bebe Rexha & J Balvin - Say My Name (Official Video)",Say My Name,34,https://i.ytimg.com/vi/ft4jcPSLJfY/default.jpg
798,2022-05-19 13:13:15.70451,The Last Goodbye,The Last Goodbye,,https://i.ytimg.com/vi/c1SVmXMYiyc/default.jpg
808,2022-05-19 12:19:27.132401,Juice WRLD with Justin Bieber - Wandered To LA (Official Lyric Video),,,https://i.ytimg.com/vi/hgnVRI4Kp2o/default.jpg
811,2022-05-19 13:44:50.428677,Bazzi - Will It Ever Feel The Same? [Official Music Video],Will It Ever Feel The Same?,,https://i.ytimg.com/vi/dGLL9w66eSI/default.jpg
817,2022-05-19 13:13:13.066843,Banking On Me,,,https://i.ytimg.com/vi/zYShREjmZ9k/default.jpg
818,2022-05-19 13:13:12.688661,Gone MIA,Gone MIA,,https://i.ytimg.com/vi/OpD2c4Tu544/mqdefault.jpg
822,2022-05-19 13:42:22.994093,Pitbull Ft. Anthony Watts & DJWS - I Feel Good (Official Video),,187,https://i.ytimg.com/vi/JmU16BbDmNM/default.jpg
828,2022-05-19 13:13:15.020573,Harry Styles - As It Was (Behind The Scenes),,,https://i.ytimg.com/vi/lsqxaAvEOLI/default.jpg
855,2022-05-19 13:44:52.895536,Eloise Alterman - Her [Official Music Video],,,https://i.ytimg.com/vi/facyS2ntf4Q/default.jpg
887,2022-05-19 13:23:20.800549,Zé Felipe - Malvada (Videoclipe Oficial),Malvada,110,https://i.ytimg.com/vi/r0mNwyywHIY/default.jpg
888,2022-05-19 13:23:21.38333,Marília Mendonça & Maiara e Maraisa - Todo Mundo Menos Você,Todo Mundo Menos Você,191,https://i.ytimg.com/vi/UDVr3ab3NVM/default.jpg
992,2022-05-19 12:19:27.777606,"New Kids On The Block - Bring Back The Time (Ft Salt-N-Pepa, Rick Astley, En Vogue) (Official Video)","Bring Back The Time (feat. En Vogue, Rick Astley & Salt-N-Pepa)",202,https://i.ytimg.com/vi/ulJBJYie0l8/default.jpg
1024,2022-05-19 13:23:22.503949,Henrique e Juliano -  DESGASTOU - DVD Manifesto Musical,,4,https://i.ytimg.com/vi/BNSeGVLnMUw/default.jpg
1034,2022-05-19 13:44:52.047216,Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,Side To Side (feat. Nicki Minaj),8,https://i.ytimg.com/vi/SXiSVQZLje8/default.jpg
7,2022-05-19 13:13:15.483801,Anne Wilson - Mamas (with Hillary Scott) (Official Music Video),,,https://i.ytimg.com/vi/jJ8uJ16P9Cs/default.jpg
27,2022-05-19 13:42:22.723871,"Bruno Mars, Anderson .Paak, Silk Sonic - Smokin Out The Window [Official Music Video]",Smokin Out The Window,154,https://i.ytimg.com/vi/GG7fLOmlhYg/default.jpg
48,2022-05-19 13:23:20.863391,Simone & Simaria - Amiga,Amiga (Ao Vivo),,https://i.ytimg.com/vi/48s6RGU1dr0/default.jpg
57,2022-05-19 13:44:45.452626,Arctic Lake - Hesitate,,,https://i.ytimg.com/vi/O-RxDnbeWhk/default.jpg
77,2022-05-19 12:32:12.963449,Paulo Londra - Plan A (Official Video),Plan A,16,https://i.ytimg.com/vi/dmW68lzaaqs/default.jpg
80,2022-05-19 13:23:21.921558,Henrique e Juliano - MINHA CÓPIA ATUAL - DVD Manifesto Musical,Minha Cópia Atual (Ao Vivo),4,https://i.ytimg.com/vi/K73g54E8ZtU/default.jpg
84,2022-05-19 12:19:27.680097,Teenage Mona Lisa - Alfie Castley (Official Audio),,,https://i.ytimg.com/vi/mgL1752wmMc/default.jpg
86,2022-05-19 13:44:44.916113,Enrique Iglesias - Hero (Official Music Video),Hero,112,https://i.ytimg.com/vi/koJlIGDImiU/default.jpg
90,2022-05-19 13:44:53.524141,Avril Lavigne - Complicated (Official Video),Complicated,145,https://i.ytimg.com/vi/5NPBIwQyPWE/default.jpg
112,2022-05-19 13:13:13.89721,MattyBRaps - Little Bit (Kids Cover),,,https://i.ytimg.com/vi/sHHhyACWBLk/default.jpg
144,2022-05-19 13:44:44.783503,Ellie Goulding - Burn (Official Video),,164,https://i.ytimg.com/vi/CGyEd0aKWZE/default.jpg
187,2022-05-19 13:13:14.082147,BANDA MS FEAT. EDEN MUÑOZ - HAY QUE HACER DINERO (VIDEO OFICIAL),Hay Que Hacer Dinero,222,https://i.ytimg.com/vi/O5FODgtk4NA/default.jpg
211,2022-05-19 13:23:22.647887,Zé Neto e Cristiano - BEIJOU MEIA CIDADE - DVD Chaaama,Beijou Meia Cidade (Ao Vivo),198,https://i.ytimg.com/vi/Oar4g59IHDI/default.jpg
222,2022-05-19 13:23:23.071011,Luísa Sonza - penhasco. (Lyric Video),penhasco.,,https://i.ytimg.com/vi/o5Sg1dIaHCU/default.jpg
231,2022-05-19 13:44:51.559376,Lady Gaga - Poker Face (Official Music Video),Poker Face,239,https://i.ytimg.com/vi/bESGLojNYSo/default.jpg
241,2022-05-19 13:44:53.780568,Ariana Grande - Into You (Official Video),Into You,8,https://i.ytimg.com/vi/1ekZEVeXwek/default.jpg
248,2022-05-19 13:23:22.908977,Chloe Tang- Toxic (The Process) Official Music Video,,,https://i.ytimg.com/vi/7VXPo8uLgbQ/default.jpg
256,2022-05-19 13:13:15.980436,DaBaby - BONNET (ft. Pooh Shiesty) [Official Audio],BONNET (feat. Pooh Shiesty),,https://i.ytimg.com/vi/HaWk-tV3d_8/default.jpg
297,2022-05-19 13:13:13.693708,Allison - Dance Dance Dance Battle 2 (Music Video),,,https://i.ytimg.com/vi/XkRTaniNIsE/default.jpg
342,2022-05-19 13:12:19.276976,"Carlos Vives, Black Eyed Peas, Play-N-Skillz - El Teke Teke (Official Video)",El Teke Teke,,https://i.ytimg.com/vi/Y6vQr9squvw/default.jpg
363,2022-05-19 12:19:26.052622,Tate McRae - she's all i wanna be (Official Video),she's all i wanna be,,https://i.ytimg.com/vi/uS_y_65CcpA/default.jpg
380,2022-05-19 13:13:12.920176,"Shakira, Rauw Alejandro - Te Felicito (Official Video)",Te Felicito,183,https://i.ytimg.com/vi/4I25nV9hXGA/default.jpg
386,2022-05-19 12:19:27.24664,Calum Scott - If You Ever Change Your Mind,If You Ever Change Your Mind,127,https://i.ytimg.com/vi/-nof7dz5a-I/default.jpg
392,2022-05-19 12:19:21.736672,"A1 x J1, Tion Wayne - Night Away (Dance)",Night Away (Dance) (feat. Tion Wayne),151,https://i.ytimg.com/vi/YQ7WKVzVjmo/default.jpg
406,2022-05-19 13:44:43.931959,"benny blanco, Halsey & Khalid – Eastside (official video)",Eastside,5,https://i.ytimg.com/vi/56WBK4ZK_cw/default.jpg
427,2022-05-19 13:44:52.285423,Camila Cabello - Don't Go Yet (Official Video),Don't Go Yet,182,https://i.ytimg.com/vi/0Kx3sobEBFE/default.jpg
434,2022-05-19 13:13:13.16911,Lil Poppa & Yo Gotti - H Spot (Official Music Video),H Spot,246,https://i.ytimg.com/vi/-_weSGOkM60/default.jpg
478,2022-05-19 13:42:23.589466,"TM88, Pi'erre Bourne - OMS",,,https://i.ytimg.com/vi/PGK_ydSKAHg/default.jpg
502,2022-05-19 13:13:15.566327,"Future - WAIT FOR U (Lyrics) ft. Drake, Tems",,,https://i.ytimg.com/vi/KuqP-3wCEVk/default.jpg
543,2022-05-19 13:42:23.831951,Kah-Lo - Drag Me Out (Official Music Video),,,https://i.ytimg.com/vi/YuB2ftT6TWo/default.jpg
551,2022-05-19 13:44:53.677511,Lady Gaga - Always Remember Us This Way (from A Star Is Born) (Official Music Video),Always Remember Us This Way,239,https://i.ytimg.com/vi/5vheNbQlsyU/default.jpg
578,2022-05-19 13:23:23.238895,Zé Neto e Cristiano - VAMO TOMAR UMA - DVD Chaaama,Vamo Tomar Uma (Live),198,https://i.ytimg.com/vi/QHPvBhMDM2w/default.jpg
590,2022-05-19 13:13:13.785798,Icewear Vezzo - Sicc Of Y'all (Official Video),Sick of Y'all,,https://i.ytimg.com/vi/3yWke8OdUuY/default.jpg
591,2022-05-19 13:13:14.555521,Brambleton,,,https://i.ytimg.com/vi/5hm4gAQQOBA/default.jpg
611,2022-05-19 13:23:22.706976,Gustavo Mioto - Sofrimento Antecipado (Ao Vivo),Sofrimento Antecipado (Ao Vivo),,https://i.ytimg.com/vi/3H2lczOyFI8/default.jpg
