"cm_track","track","isrc","cm_artist","artist"
15932559,"Booty - Bali Bandits Remix / Radio Edit","USUM71415466",177,"Jennifer Lopez"
21822248,"Happier - Breathe Carolina Remix","USUG11802189",3907,"Marshmello"
17704173,"No Drama","GBARL1701587",213900,"Not3s"
15912603,"All This Time - Final Version","USUM70921241",2796,"OneRepublic"
79580748,"Hammers","USAT22200707",405139,"Alec Benjamin"
24139265,"MEGATRON","USCM51900316",3442,"Nicki Minaj"
11209670,"Mama Didn't Raise No Fool","CAV161400002",4778,"MAGIC!"
15675011,"Walk of Shame","USRC11200819",672,"P!nk"
15084975,"Grenade","USAT21001883",3501,"Bruno Mars"
15191402,"Red","USCJY1231020",2762,"Taylor Swift"
15273092,"The Other Side - feat. CeeLo Green and B.o.B","USEE11000167",3501,"Bruno Mars"
25259300,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")","USWB11902193",4429,"Bebe Rexha"
29914790,"Fire Drill","USAT21903453",4397,"Melanie Martinez"
13069186,"Guns And Horses - Live At Amoeba Music","GBUM71109623",3544,"Ellie Goulding"
15919502,"On The Floor","USUM71100721",177,"Jennifer Lopez"
13582445,"Here With You - Extended Mix","NLF711705553",5058,"Lost Frequencies"
31747520,"The Way That I Love You","GBMQN2100013",4457,"Passenger"
15448104,"Like A Child","USJI19710101",160,"Backstreet Boys"
31055052,"I'm With You / Language (Mixed)","US23A1510034",1316,"Avril Lavigne"
15283384,"Mama (When My Dollies Have Babies) - Remastered","USEM39000191",104,"Cher"
24136712,"Why Hide (feat. Diana Gordon)","GBARL1900436",1759,"Mark Ronson"
15921984,"Cockiness (Love It)","USUM71118090",2316,"Rihanna"
12448783,"Drunk","GBAHS1200031",3648,"Ed Sheeran"
48287476,"Sobrenatural","MXA411400065",207633,"La Adictiva Banda San José de Mesillas"
14299088,"Despues De Ti Quien","TCABY1448365",207633,"La Adictiva Banda San José de Mesillas"
16779155,"Spice (Remix) [feat. Smino]","USAT21702975",209695,"Ravyn Lenae"
30267715,"Superstar - Marco V Rave Mix","USAT21200400",2157,"James Blunt"
15826188,"Never Gonna Fall In Love Again - The C & C Music Factory Mix","USSM19914159",209987,"New Kids On The Block"
13519558,"Heart's A Mess - Supermayer Mix","NLD340900214",2198,"Gotye"
12449983,"I Remember","GBAHS1600329",75773,"Mahalia"
56848468,"Una Aventura","QMBZ92187581",644506,"Carolina Gaitán - La Gaita"
53545015,"também não sei de nada :D","BRUM72100661",647232,"Luísa Sonza"
13074672,"Long Way Home","GBUM71401922",4477,"5 Seconds of Summer"
15895721,"The Hills - RL Grime Remix","USUG11501539",3852,"The Weeknd"
15621703,"Closer","USQX91601347",4796,"The Chainsmokers"
47182213,"Forget Me","TCAFM2110482",4214303,"BoyWithUke"
15032422,"The One That You Love - Live","USAFM0900451",63,"Air Supply"
75269626,"The Other Side","ZAC011301308",481267,"Audiogroove"
58856137,"Only Right (feat. S1LVA)","GBAYE2101063",1092969,"S1mba"
20498256,"Nice Guy (with Jessie Reyez)","USUM71813356",236,"Eminem"
17843161,"...Ready For It? - BloodPop® Remix","USCJY1731766",2762,"Taylor Swift"
18023294,"I Really Want You (iTunes Live London Festival '08)","USAT21303095",2157,"James Blunt"
15794261,"Like Mariah","USSM11406647",4378,"Fifth Harmony"
24318063,"So Am I (feat. NCT 127)","USAT21903757",717113,"Ava Max"
15918811,"S&M","USUM71026591",2316,"Rihanna"
15798286,"Check Come","USSM11604677",3754,"French Montana"
27653470,"Golden","USSM11912586",558681,"Harry Styles"
16030110,"Africa","USWB11700099",5699,"THEY."
15092414,"Perm","USAT21602947",3501,"Bruno Mars"
11020830,"Need You Now","AUUM71700070",210947,"Dean Lewis"
17748140,"Baby It's Cold Outside","TCADJ1745990",1316,"Avril Lavigne"
28949072,"Dance Monkey Bongo","GBWUL2054536",1410939,"Tones And I"
16879997,"Attention","USAT21700929",4752,"Charlie Puth"
32452779,"SO DONE (Radio Edit)","USSM12005980",1333786,"The Kid LAROI"
12450127,"Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC","GBAHS1700444",4135,"Clean Bandit"
15939115,"Unsweet","USUM71609369",5332,"DNCE"
23443526,"Breathe","GBKPS0800032",1054,"Rick Astley"
50196437,"Sweet Melody (PS1 Remix) [Mixed]","US23A1528068",4014,"Little Mix"
74485357,"Break Of A Heartache","USAT22108163",1316,"Avril Lavigne"
22552905,"So Am I","USAT21900569",717113,"Ava Max"
54082910,"Kiss My (Uh Oh)","GBAHS2100220",5256,"Anne-Marie"
22037107,"Without Me - ILLENIUM Remix","USUM71820629",5109,"Halsey"
16785244,"Feels Like Home","TCABW1424609",160,"Backstreet Boys"
15090919,"Rendezvous Girl","USAT21503689",3370,"Santigold"
15913845,"Old Time's Sake - Album Version (Edited)","USUM70964390",236,"Eminem"
57523626,"Biblical (Acoustic)","USUM72114753",5521,"Calum Scott"
29094941,"you broke me first","USRC12000832",550577,"Tate McRae"
15727730,"Tú y Yo","USSD11000529",109,"Ricky Martin"
33571272,"Just Let Me Go","TCAFH2098661",4214303,"BoyWithUke"
23510558,"쇼킹! 양가집 규수","KRA341211862",3301,"PSY"
24752817,"Rescue Me (with BUNT.) - BUNT. Remix","USUM71914315",2796,"OneRepublic"
12432180,"Where I Belong - Roni Size Remix","GBAAN0400449",1702,"Sia"
15940740,"No Vacancy (with Sebastián Yatra)","USUM71704882",2796,"OneRepublic"
79567109,"Very Special","USAT22202266",1341576,"NoCap"
21126497,"Rebolar - Malik Mustache & Michael Kane Remix","BRUM71800233",647232,"Luísa Sonza"
17997579,"Finesse - Remix; feat. Cardi B","USAT21705441",3501,"Bruno Mars"
50199073,"Nothing Else Matters","QMKHM2100037",2619,"Miley Cyrus"
15610755,"Despicable Me","USQ4E1300690",2143,"Pharrell Williams"
15674374,"Push","USRC11100009",1316,"Avril Lavigne"
25021794,"Colourblind","AUBM01900172",1410939,"Tones And I"
51052546,"Up And Down","USRC12102163",217671,"Doja Cat"
68462932,"Winter Wonderland / Don’t Worry Be Happy","ZA56E2102178",3578130,"Omah Lay"
29122446,"Salt - Toby Green Remix","USAT22002225",717113,"Ava Max"
15079552,"Clothes Off!!","USAT20615049",1776,"Gym Class Heroes"
15677549,"Our Story","USRC11502227",3450,"R. City"
58113694,"You asked for this","USUM72106128",5109,"Halsey"
32634241,"Someone You Loved (Martin Garrix Remix) [Mixed]","US23A1521604",550208,"Lewis Capaldi"
16027839,"Talk Dirty (feat. 2 Chainz) - TJR Remix","USWB11401154",3502,"Jason Derulo"
15888875,"Blood Is Thicker Than Water","USTV10600423",1896,"Pitbull"
13066215,"Back To December","GBUM71027838",2762,"Taylor Swift"
11861493,"Drunk In The Morning - Live - Beta Session","DKUM71300013",4170,"Lukas Graham"
12450072,"Castle on the Hill - Acoustic","GBAHS1700198",3648,"Ed Sheeran"
45121497,"Mercy - Live","USUM70843334",2796,"OneRepublic"
22507644,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","USUM71902499",1118101,"benny blanco"
16121233,"Love the Way You Lie","ZAC011000492",481267,"Audiogroove"
68084865,"Please Come Home for Christmas","GBKPL2172093",3644040,"grentperez"
27929776,"Just A Step Away","CAB391100655",3397,"Carly Rae Jepsen"
11162421,"Je ne suis pas celle","CAC220700017",43,"Céline Dion"
11209696,"No Way No - Native Wayne Jobson and Barry O'Hare Remix","CAV161500014",4778,"MAGIC!"
77171877,"House On Fire (Mixed)","US23A1921885",778014,"Mimi Webb"
12530127,"Everglow","GBAYE1601668",439,"Coldplay"
18944731,"Thrive","USWB11800642",5699,"THEY."
15092909,"Palace - Justin Caruso Remix","USAT21700181",4333,"Hayley Kiyoko"
19092507,"no tears left to cry","USUM71805289",3963,"Ariana Grande"
16028122,"I Can't Stop Drinking About You - Quintino Remix","USWB11402420",4429,"Bebe Rexha"
16025136,"What If - Mig & Rizzo Pop Mix","USWB11002876",3502,"Jason Derulo"
54354336,"Oleku - Bud Remix","QZHZ62126802",919695,"CKay"
58149010,"Bankroll (feat. Tiwa Savage & Avelino)","GBARL2100895",213900,"Not3s"
12495665,"Waiting for the Bell to Ring","GBARL9300244",1054,"Rick Astley"
55824304,"Something In The Way (Cover) [Apple Music Home Session]","GB1302101085",902580,"Dylan Fraser"
15052660,"Maria Maria - Radio Mix","USAR19900035",2028,"Santana"
12813885,"Clouds","GBHMU1400170",3747,"One Direction"
11162344,"What a Wonderful World - Live","CAC220400037",43,"Céline Dion"
20536644,"A Little Bit Of Love","USRC11802880",4778,"MAGIC!"
27871746,"Don't Start Now - Kungs Remix","GBAHT1901232",5381,"Dua Lipa"
15674183,"I Am (Stripped)","USRC11000374",166,"Christina Aguilera"
25366186,"Sorry - Ten Ven Remix","GBAHS1901155",519774,"Joel Corry"
31529710,"Heat Waves - Stripped Back","GBUM72004668",3656,"Glass Animals"
15933502,"This Is What It Takes","USUM71500654",4934,"Shawn Mendes"
15088803,"Dollhouse - Kiely Rich Remix","USAT21402706",4397,"Melanie Martinez"
35847644,"Pimp Tight","QZES61887258",1787087,"Hitkidd"
21163041,"Talk Dirty (Originally Performed by Jason Derulo) (Karaoke Version)","QMDA61363956",3501,"Bruno Mars"
23654960,"Never","USUYG1256174",720461,"Trevor Daniel"
26509334,"About You're My Only Shorty","USHR11133309",3167,"Demi Lovato"
11030799,"Somebody That I Used To Know - 4FRNT Remix","AUZS21200076",2198,"Gotye"
73517321,"Tried","QZDA42231808",213900,"Not3s"
43411053,"SUN GOES DOWN","USSM12102220",1366172,"Lil Nas X"
79578770,"Dopamine Addict","USAT22200706",405139,"Alec Benjamin"
24136713,"True Blue (feat. Angel Olsen)","GBARL1900435",1759,"Mark Ronson"
15928712,"So Far...","USUM71314065",236,"Eminem"
64351567,"Musica Encendida","UKYDC2100043",3803550,"Jamie Miller"
15514310,"Mr. Ssa","USLZJ1699185",3301,"PSY"
16028871,"Take On Me (Demo) - 2015 Remastered","USWB11506506",214,"a-ha"
68283876,"I Wish (feat. Mabel) [VIP]","GBAHS2101495",519774,"Joel Corry"
15927462,"Live It Up","USUM71308369",177,"Jennifer Lopez"
13074014,"Losing Sleep - Kat Krazy Remix","GBUM71308578",4270,"John Newman"
29097076,"Heading Home - Live at Château de Fontainebleau","NOG842002040",5451,"Alan Walker"
13066246,"Lights - Single Version","GBUM71028043",3544,"Ellie Goulding"
13075200,"Money On My Mind - MK Remix / Radio Edit","GBUM71403779",3176,"Sam Smith"
18944240,"Thrive","USWB11800641",5699,"THEY."
27069891,"You Hurt Me (And I Hate You) - Remastered","GBARL1800593",44,"Eurythmics"
16303554,"Burn (Alienator Remix)","USHM81319976",3544,"Ellie Goulding"
14299096,"Dime Que Prefieres","TCABY1448381",207633,"La Adictiva Banda San José de Mesillas"
15918832,"Play It Loud","USUM71026674",728,"Black Eyed Peas"
31299409,"OK Not To Be OK","USUG12002422",3907,"Marshmello"
70036326,"Ev'ry Time We Say Goodbye (Arr. for Guitar)","GBMNA1902031",2143,"Pharrell Williams"
12492594,"Heavy and Rolling","GBARL1401633",1759,"Mark Ronson"
18502724,"Too Good at Goodbyes (Live at the BRITs)","GBUM71800660",3176,"Sam Smith"
64405490,"Love Under Pressure (David Puentez Remix)","GBAHS2101213",2157,"James Blunt"
28789081,"(Online Love)","USUM71924259",562618,"Conan Gray"
17711826,"All Night Long","KRA491000273",3301,"PSY"
28551904,"Wish You Were Sober","USUM71924258",562618,"Conan Gray"
24299001,"Oh Mother (Instrumental)","USRC10700854",166,"Christina Aguilera"
27456981,"CITY OF ANGELS","USQX91902803",1005525,"24kGoldn"
28349646,"Sin Again","QZJG52024002",3492318,"Bway Yungy"
66909696,"My Little Love","USSM12105971",3079,"Adele"
80541867,"That That (prod. & feat. SUGA of BTS)","QZEKE2084402",3301,"PSY"
13694065,"Everybody but Me - Diskjokke Remix","NOSTS0968040",3060,"Lykke Li"
67139447,"BED (David Guetta Festival Mix) [Mixed]","US23A1913089",519774,"Joel Corry"
25017493,"dream of you","QM6N21971567",745592,"mxmtoon"
15943906,"Dilemma","USUR10200370",526,"Nelly"
81336236,"Sweetest Pie - David Guetta Dance Remix Extended","QMCE32200362",788785,"Megan Thee Stallion"
23479898,"Pa' Serio","USHM81692416",224838,"Rauw Alejandro"
28906476,"All Up To Me","QMEZE2044451",1787087,"Hitkidd"
18609249,"Body Over Mine","QZARB1879134",902580,"Dylan Fraser"
79917858,"Aguardiente","QZQPC2100041",40359,"Christian Nodal"
20590993,"That's OK","GBAHS1800602",75773,"Mahalia"
15085781,"A Thousand Years","USAT21102141",3684,"Christina Perri"
12450006,"Alarm - Dave Winnel Remix","GBAHS1600389",5256,"Anne-Marie"
82983759,"Yours","USUM72204107",562618,"Conan Gray"
19969165,"Colors (Wideboys Remix)","USWB11801084",3502,"Jason Derulo"
20401527,"goodnight n go","USUM71808588",3963,"Ariana Grande"
15092078,"Free Room (feat. Appleby)","USAT21602241",209695,"Ravyn Lenae"
15924470,"Lights - The Voice Performance","USUM71211229",4397,"Melanie Martinez"
25727499,"Drive","USCGH1044443",4132,"Imagine Dragons"
23749891,"Stay Awake - Guitar Acoustic","AUUM71900576",210947,"Dean Lewis"
20397978,"Por lo Mío","QMEZE1829131",665663,"Paulo Londra"
63258110,"Beauty and a Beat","ZAC011300088",481267,"Audiogroove"
29129988,"Sunny - One World: Together At Home","USUG12001512",5596,"Billie Eilish"
42040005,"The One That Got Away - Christian Strobe Dubstrumental","USCA21102729",2482,"Katy Perry"
69443984,"Wishes","KRF702200008",3803550,"Jamie Miller"
31157653,"Only Love","USUM72013250",2482,"Katy Perry"
18368781,"I Did It Mama (Fedo Mora & Oki Doro Remix)","ROROT1600205",17916,"Alexandra Stan"
12490299,"Anywhere in the World - Sport-a-pella version","GBARL1200163",1759,"Mark Ronson"
37367505,"Starry Eyed - Spotify Running Remix","GBUM71704497",3544,"Ellie Goulding"
17100433,"La La Land - Live From London","USHR10924450",3167,"Demi Lovato"
25543001,"Sweet Dreams (Are Made of This) - Acoustic Cover","PLS921748578",44,"Eurythmics"
15447441,"Masquerade","USJI10900523",160,"Backstreet Boys"
60370547,"SCOOP (feat. Doja Cat)","USSM12105734",1366172,"Lil Nas X"
15933506,"Stitches","USUM71500658",4934,"Shawn Mendes"
31073037,"What Makes A Woman","USUM72013249",2482,"Katy Perry"
15910424,"Put It On My Tab","USUM70829094",209987,"New Kids On The Block"
24309985,"Let's Get Down","CA5KR1937225",3907,"Marshmello"
21967812,"Baby (feat. Marina and The Diamonds & Luis Fonsi) - Acoustic","GBAHS1800738",4135,"Clean Bandit"
31948329,"Suzanne","GBMQN1900009",4457,"Passenger"
25752221,"The Boy Does Nothing","ZAC010900099",481267,"Audiogroove"
72134870,"One Starlight","TCAFW2127002",1702,"Sia"
27557358,"Gbas Gbos","USUYG1281975",1359817,"Fireboy DML"
31937775,"you broke me first - Spotify Singles","USRC12003846",550577,"Tate McRae"
22851155,"So Much Damn Swag - Interlude - Homecoming Live","USSM11902735",2838,"Beyoncé"
15416705,"Joints & Jam","USIR19801872",728,"Black Eyed Peas"
32073772,"mirrorball - the long pond studio sessions","USUG12004478",2762,"Taylor Swift"
83054615,"It Would Take a Strong Strong Man (Instrumental)","GBARL1000090",1054,"Rick Astley"
19851691,"Mango (feat. Bizkit)","CA5KR1804545",557257,"Dax"
33735278,"Love Or Lust","USQX92100613",1005525,"24kGoldn"
82820597,"Xtasy","USAT22203874",209695,"Ravyn Lenae"
22633619,"Don’t Hold Me","AUUM71800256",210947,"Dean Lewis"
22398295,"Marry Me","USSM11900610",4913,"Meghan Trainor"
16024828,"The Blue Sky","USWB11001329",214,"a-ha"
15917224,"Seduction","USUM71015440",236,"Eminem"
17227012,"Beware","ATH300517010",1207,"Sean Paul"
15789574,"Do It Well","USSM11204302",177,"Jennifer Lopez"
33753793,"I Wish","TCAFH2098641",4214303,"BoyWithUke"
68674894,"Peru","USUYG1403104",1359817,"Fireboy DML"
13080471,"Plot Twist","GBUM71700129",538222,"Sigrid"
81319476,"Scared of the Dark","USUG12201573",4214303,"BoyWithUke"
30197294,"Ass Back Home (feat. Neon Hitch) - Black Cards Remix [Black Cards Remix]","USAT21104249",1776,"Gym Class Heroes"
43445183,"Mulberry Street","USAT22101334",4018,"Twenty One Pilots"
31431153,"Los Besos Más Besos","USDY41833861",644506,"Carolina Gaitán - La Gaita"
23904538,"Miracle Man","USAT21903365",430760,"Oliver Tree"
68163331,"Blanca Navidad","MXA411400124",207633,"La Adictiva Banda San José de Mesillas"
17852106,"Strangers - TIEKS Remix","GBUM71706034",538222,"Sigrid"
16791878,"Good Day - SEKAI NO OWARI Remix","USUM71710566",5332,"DNCE"
16025803,"Give It To Me - Bonus Track","USWB11102592",3502,"Jason Derulo"
15679042,"SUBEME LA RADIO - Pink Panda Remix","USRC11701018",531,"Enrique Iglesias"
26957486,"Like That (feat. Gucci Mane)","USRC11902289",217671,"Doja Cat"
13080524,"Should've Been Me - Tom Zanetti Remix","GBUM71700351",2515,"Naughty Boy"
13962743,"Propaganda - Habstrakt Remix","QMZSY1500007",4310,"DJ Snake"
45752577,"GWEN","QZHN52156227",4200395,"UglyFace"
19968824,"Still Good","USUM71808173",5332,"DNCE"
13077281,"Revolve","GBUM71503885",4270,"John Newman"
65730040,"Always","DEE862100734",4361,"James Arthur"
11077958,"Minha Luz, Meu Sol - Ao Vivo","BR8H81400026",28661,"Simone & Simaria"
73450710,"ur just horny (emotional)","USAT22200682",3540881,"GAYLE"
18345784,"Paradise - Acoustic Version","GBARL1702179",4572,"George Ezra"
15447103,"Break the Ice","USJI10700731",199,"Britney Spears"
15930570,"Me And My Broken Heart - Official Karaoke Version","USUM71405807",4821,"Rixton"
23659724,"Flash - Ao vivo","BRWMB1900373",5011,"LUDMILLA"
15269573,"On The Run (feat. Mos Def & M.O.P.)","USEE10340212",1759,"Mark Ronson"
31816205,"New Delivery","SE6QE2074444",643734,"OMB Peezy"
32611218,"Reasons","USSM12006218",778014,"Mimi Webb"
15191202,"White Christmas","USCJY0703134",2762,"Taylor Swift"
15776043,"Number One","USSM10411911",2053,"John Legend"
17699082,"Lean On - Demo Version","QMUY41700281",3440,"Major Lazer"
27757474,"I Don't Care (Loud Luxury Remix) [Mixed]","QZ38A1797899",3648,"Ed Sheeran"
32448464,"Baby Milo","QZAPG1820840",1005525,"24kGoldn"
66469555,"OUT OUT (feat. Charli XCX & Caro) [voy a Bailar]","UK4ZF2100632",519774,"Joel Corry"
17568643,"Hollow (feat. SEKAI NO OWARI)","USUM71711252",5332,"DNCE"
24937049,"I Warned Myself","USAT21904473",4752,"Charlie Puth"
24031353,"Loco Contigo (feat. J. Balvin & Tyga)","USUG11901580",4310,"DJ Snake"
14409837,"Pay Attention","TCACY1781058",558374,"bbno$"
15917962,"Just A Dream - Main","USUM71020948",526,"Nelly"
60499883,"That’s Just Life","GBAHS2100334",902580,"Dylan Fraser"
31745264,"SO DONE","USSM12005922",1333786,"The Kid LAROI"
30115658,"Sing","QZMEV2067115",1359817,"Fireboy DML"
25357221,"Rolling In The Deep","GBCAD1100568",3079,"Adele"
17589864,"New Rules - SG Lewis Remix","DEUM71724872",5381,"Dua Lipa"
15704682,"Some of Your Lovin' - 2016 Remaster","USRH11602159",47,"Phil Collins"
31892296,"ALWAYS DO","USSM12006583",1333786,"The Kid LAROI"
12368149,"Gooey - Stripped","GB2DY1500103",3656,"Glass Animals"
12449933,"Alarm","GBAHS1600223",5256,"Anne-Marie"
12490421,"Just Be","GBARL1200453",3421,"Paloma Faith"
19317670,"Breakin' Your Heart","USY9M1800004",924861,"Lainey Wilson"
81319477,"She Said No","USUG12201577",4214303,"BoyWithUke"
15728953,"Illusion","USSD11500380",3928,"Farruko"
27892167,"Take Me for a Little While","USA2B1208102",104,"Cher"
20229841,"2002","GBAHS1800484",5256,"Anne-Marie"
12449356,"Thinking out Loud","GBAHS1400099",3648,"Ed Sheeran"
13075263,"I'm Not The Only One - Grant Nelson Remix","GBUM71403922",3176,"Sam Smith"
30991268,"orange peel - Mickey Valen Remix","USAT22005101",3540881,"GAYLE"
15706852,"Learnalilgivinanlovin","USRHD0900813",2198,"Gotye"
28383235,"Falling - Remix","QZGWW2030629",720461,"Trevor Daniel"
31826554,"obvious","USUM72020439",3963,"Ariana Grande"
22305918,"you've got a friend in me (sing-a-long)","USAT21812772",3684,"Christina Perri"
15447492,"I'm a Slave 4 U - Remastered","USJI10900630",199,"Britney Spears"
15816430,"When I Fall In Love - from the TriStar film, Sleepless In Seattle","USSM19303694",43,"Céline Dion"
15825386,"Stop It Girl","USSM19912159",209987,"New Kids On The Block"
66363391,"Free My Mind","ZA56E2150018",3578130,"Omah Lay"
16260278,"Diez Segundos","USHM21330760",207633,"La Adictiva Banda San José de Mesillas"
72094416,"Ridin' Solo","USWB11601130",3502,"Jason Derulo"
33557581,"Alive","DEVP21600028",4566,"Milky Chance"
27456893,"BEEN HERE BEFORE","USQX91902804",1005525,"24kGoldn"
15925102,"Beauty And A Beat - Wideboys Club Mix","USUM71215335",3479,"Justin Bieber"
28267475,"fever dream","GBKPL2082105",745592,"mxmtoon"
15797822,"Woman Up","USSM11601182",4913,"Meghan Trainor"
